source,destination,cost,time(in hrs)
246,251,30,0.5
246,252,0,0
246,253,30,0.5
246,254,30,0.5
246,255,0,0
247,247,0,0
247,248,0,0
247,249,0,0
247,250,0,0
247,251,0,0
247,252,0,0
247,253,0,0
247,254,0,0
247,255,0,0
248,248,0,0
248,249,0,0
248,250,0,0
248,251,0,0
248,252,0,0
248,253,0,0
248,254,0,0
248,255,0,0
249,249,0,0
249,250,0,0
249,251,0,0
249,252,0,0
249,253,0,0
249,254,0,0
249,255,0,0
250,250,0,0
250,251,0,0
250,252,0,0
250,253,0,0
250,254,0,0
250,255,0,0
251,251,0,0
251,252,0,0
251,253,30,0.5
251,254,0,0
251,255,0,0
252,252,0,0
252,253,0,0
252,254,0,0
252,255,0,0
253,253,0,0
253,254,0,0
253,255,0,0
254,254,0,0
254,255,0,0
255,255,0,0
257,257,90,1.5
257,258,90,1.5
257,259,90,1.5
257,260,90,1.5
257,261,120,2
257,262,90,1.5
257,263,90,1.5
257,264,90,1.5
257,265,120,2
257,266,120,2
257,267,90,1.5
257,268,90,1.5
257,269,90,1.5
257,270,90,1.5
257,271,90,1.5
257,272,90,1.5
257,273,90,1.5
257,274,90,1.5
257,275,120,2
257,276,90,1.5
257,277,210,3.5
257,278,210,3.5
257,279,60,1
257,280,120,2
257,281,90,1.5
257,282,90,1.5
257,283,90,1.5
257,284,90,1.5
257,285,90,1.5
257,286,90,1.5
257,287,90,1.5
257,288,120,2
257,289,90,1.5
257,290,90,1.5
257,291,90,1.5
257,292,120,2
257,293,120,2
257,294,90,1.5
257,295,120,2
257,296,90,1.5
257,297,120,2
257,298,90,1.5
257,299,90,1.5
257,300,120,2
257,301,120,2
257,302,120,2
257,303,90,1.5
257,304,90,1.5
257,305,90,1.5
257,306,90,1.5
257,307,90,1.5
257,308,90,1.5
257,309,120,2
257,310,180,3
257,311,150,2.5
257,312,90,1.5
257,313,90,1.5
257,314,90,1.5
257,315,90,1.5
257,316,150,2.5
257,317,120,2
257,318,90,1.5
257,319,90,1.5
257,320,120,2
257,321,120,2
257,322,120,2
257,323,360,6
257,324,390,6.5
257,325,540,9
257,326,210,3.5
257,327,90,1.5
257,328,90,1.5
257,329,210,3.5
257,330,120,2
257,331,120,2
257,332,120,2
257,333,90,1.5
257,334,210,3.5
257,335,150,2.5
257,336,180,3
257,337,180,3
257,338,240,4
257,339,210,3.5
257,340,240,4
257,341,180,3
257,342,210,3.5
257,343,210,3.5
257,344,210,3.5
257,345,210,3.5
257,346,210,3.5
257,347,210,3.5
257,348,210,3.5
257,349,240,4
257,350,210,3.5
257,351,240,4
257,352,240,4
257,353,210,3.5
257,354,240,4
257,355,240,4
257,356,210,3.5
257,357,180,3
257,358,210,3.5
257,359,210,3.5
257,360,210,3.5
257,361,180,3
257,362,180,3
257,363,210,3.5
257,364,180,3
257,365,210,3.5
257,366,210,3.5
257,367,180,3
257,368,180,3
257,369,210,3.5
257,370,210,3.5
257,371,210,3.5
257,372,210,3.5
257,373,210,3.5
257,374,210,3.5
257,375,210,3.5
257,376,210,3.5
257,377,180,3
257,378,210,3.5
257,379,210,3.5
257,380,90,1.5
257,381,120,2
257,382,90,1.5
257,383,90,1.5
258,258,0,0
258,259,0,0
258,260,0,0
258,261,0,0
258,262,0,0
258,263,30,0.5
258,264,0,0
258,265,0,0
258,266,0,0
258,267,0,0
258,268,0,0
258,269,0,0
258,270,0,0
258,271,0,0
258,272,0,0
258,273,30,0.5
258,274,30,0.5
258,275,0,0
258,276,30,0.5
258,277,270,4.5
258,278,90,1.5
258,279,60,1
258,280,0,0
258,281,0,0
258,282,0,0
258,283,60,1
258,284,0,0
258,285,60,1
258,286,60,1
258,287,30,0.5
258,288,0,0
258,289,30,0.5
258,290,60,1
258,291,90,1.5
258,292,0,0
258,293,90,1.5
258,294,60,1
258,295,0,0
258,296,30,0.5
258,297,90,1.5
258,298,60,1
258,299,60,1
258,300,90,1.5
258,301,0,0
258,302,90,1.5
258,303,30,0.5
258,304,60,1
258,305,0,0
258,306,0,0
258,307,30,0.5
258,308,0,0
258,309,0,0
258,310,60,1
258,311,150,2.5
258,312,60,1
258,313,60,1
258,314,60,1
258,315,60,1
258,316,30,0.5
258,317,90,1.5
258,318,30,0.5
258,319,30,0.5
258,320,0,0
258,321,0,0
258,322,0,0
258,323,300,5
258,324,480,8
258,325,660,11
258,326,90,1.5
258,327,30,0.5
258,328,30,0.5
258,329,90,1.5
258,330,0,0
258,331,0,0
258,332,0,0
258,333,30,0.5
258,334,120,2
258,335,60,1
258,336,90,1.5
258,337,90,1.5
258,338,150,2.5
258,339,120,2
258,340,120,2
258,341,120,2
258,342,120,2
258,343,120,2
258,344,120,2
258,345,120,2
258,346,120,2
258,347,120,2
258,348,120,2
258,349,150,2.5
258,350,120,2
258,351,120,2
258,352,150,2.5
258,353,120,2
258,354,120,2
258,355,150,2.5
258,356,120,2
258,357,120,2
258,358,120,2
258,359,120,2
258,360,120,2
258,361,120,2
258,362,90,1.5
258,363,120,2
258,364,90,1.5
258,365,120,2
258,366,120,2
258,367,120,2
258,368,120,2
258,369,120,2
258,370,120,2
258,371,120,2
258,372,120,2
258,373,120,2
258,374,120,2
258,375,120,2
258,376,120,2
258,377,120,2
258,378,120,2
258,379,120,2
258,380,60,1
258,381,120,2
258,382,0,0
258,383,60,1
259,259,0,0
259,260,0,0
259,261,30,0.5
259,262,0,0
259,263,0,0
259,264,0,0
259,265,30,0.5
259,266,30,0.5
259,267,0,0
259,268,0,0
259,269,0,0
259,270,0,0
259,271,0,0
259,272,0,0
259,273,30,0.5
259,274,0,0
259,275,30,0.5
259,276,0,0
259,277,240,4
259,278,120,2
259,279,90,1.5
259,280,30,0.5
259,281,0,0
259,282,0,0
259,283,30,0.5
259,284,0,0
259,285,30,0.5
259,286,30,0.5
259,287,0,0
259,288,30,0.5
259,289,0,0
259,290,30,0.5
259,291,60,1
259,292,30,0.5
259,293,60,1
259,294,30,0.5
259,295,30,0.5
259,296,0,0
259,297,60,1
259,298,30,0.5
259,299,30,0.5
259,300,60,1
259,301,30,0.5
259,302,60,1
259,303,0,0
259,304,30,0.5
259,305,0,0
259,306,0,0
259,307,0,0
259,308,0,0
259,309,30,0.5
259,310,90,1.5
259,311,120,2
259,312,30,0.5
259,313,30,0.5
259,314,60,1
259,315,30,0.5
259,316,60,1
259,317,60,1
259,318,0,0
259,319,0,0
259,320,30,0.5
259,321,30,0.5
259,322,30,0.5
259,323,330,5.5
259,324,480,8
259,325,630,10.5
259,326,120,2
259,327,0,0
259,328,0,0
259,329,120,2
259,330,30,0.5
259,331,30,0.5
259,332,30,0.5
259,333,0,0
259,334,150,2.5
259,335,90,1.5
259,336,120,2
259,337,120,2
259,338,180,3
259,339,150,2.5
259,340,150,2.5
259,341,150,2.5
259,342,150,2.5
259,343,150,2.5
259,344,150,2.5
259,345,150,2.5
259,346,150,2.5
259,347,150,2.5
259,348,150,2.5
259,349,180,3
259,350,150,2.5
259,351,150,2.5
259,352,180,3
259,353,150,2.5
259,354,150,2.5
259,355,180,3
259,356,150,2.5
259,357,150,2.5
259,358,150,2.5
259,359,150,2.5
259,360,150,2.5
259,361,150,2.5
259,362,120,2
259,363,150,2.5
259,364,120,2
259,365,150,2.5
259,366,150,2.5
259,367,150,2.5
259,368,150,2.5
259,369,150,2.5
259,370,150,2.5
259,371,150,2.5
259,372,150,2.5
259,373,150,2.5
259,374,150,2.5
259,375,150,2.5
259,376,150,2.5
259,377,150,2.5
259,378,150,2.5
259,379,150,2.5
259,380,30,0.5
259,381,90,1.5
259,382,30,0.5
259,383,30,0.5
260,260,0,0
260,261,0,0
260,262,0,0
260,263,0,0
260,264,0,0
260,265,30,0.5
260,266,30,0.5
260,267,0,0
260,268,0,0
260,269,0,0
260,270,0,0
260,271,0,0
260,272,0,0
260,273,30,0.5
260,274,0,0
260,275,30,0.5
260,276,30,0.5
260,277,240,4
260,278,90,1.5
260,279,60,1
260,280,30,0.5
260,281,0,0
260,282,0,0
260,283,60,1
260,284,0,0
260,285,30,0.5
260,286,60,1
260,287,30,0.5
260,288,0,0
260,289,30,0.5
260,290,30,0.5
260,291,60,1
260,292,0,0
260,293,90,1.5
260,294,30,0.5
260,295,0,0
260,296,0,0
260,297,90,1.5
260,298,30,0.5
260,299,30,0.5
260,300,90,1.5
260,301,30,0.5
260,302,60,1
260,303,30,0.5
260,304,60,1
260,305,0,0
260,306,0,0
260,307,30,0.5
260,308,0,0
260,309,0,0
260,310,60,1
260,311,120,2
260,312,60,1
260,313,60,1
260,314,60,1
260,315,60,1
260,316,60,1
260,317,60,1
260,318,30,0.5
260,319,0,0
260,320,30,0.5
260,321,0,0
260,322,30,0.5
260,323,300,5
260,324,480,8
260,325,630,10.5
260,326,120,2
260,327,0,0
260,328,0,0
260,329,90,1.5
260,330,30,0.5
260,331,0,0
260,332,30,0.5
260,333,0,0
260,334,120,2
260,335,60,1
260,336,120,2
260,337,120,2
260,338,150,2.5
260,339,120,2
260,340,150,2.5
260,341,120,2
260,342,120,2
260,343,120,2
260,344,120,2
260,345,120,2
260,346,120,2
260,347,120,2
260,348,120,2
260,349,150,2.5
260,350,120,2
260,351,150,2.5
260,352,150,2.5
260,353,120,2
260,354,150,2.5
260,355,150,2.5
260,356,150,2.5
260,357,120,2
260,358,120,2
260,359,120,2
260,360,150,2.5
260,361,120,2
260,362,120,2
260,363,120,2
260,364,120,2
260,365,150,2.5
260,366,120,2
260,367,120,2
260,368,120,2
260,369,150,2.5
260,370,150,2.5
260,371,150,2.5
260,372,120,2
260,373,150,2.5
260,374,150,2.5
260,375,150,2.5
260,376,120,2
260,377,120,2
260,378,120,2
260,379,120,2
260,380,30,0.5
260,381,90,1.5
260,382,0,0
260,383,30,0.5
261,261,0,0
261,262,0,0
261,263,0,0
261,264,0,0
261,265,30,0.5
261,266,30,0.5
261,267,0,0
261,268,0,0
261,269,0,0
261,270,0,0
261,271,0,0
261,272,0,0
261,273,30,0.5
261,274,0,0
261,275,30,0.5
261,276,30,0.5
261,277,240,4
261,278,120,2
261,279,60,1
261,280,30,0.5
261,281,0,0
261,282,0,0
261,283,30,0.5
261,284,0,0
261,285,30,0.5
261,286,30,0.5
261,287,0,0
261,288,0,0
261,289,0,0
261,290,30,0.5
261,291,60,1
261,292,30,0.5
261,293,60,1
261,294,30,0.5
261,295,30,0.5
261,296,0,0
261,297,90,1.5
261,298,30,0.5
261,299,30,0.5
261,300,60,1
261,301,30,0.5
261,302,60,1
261,303,30,0.5
261,304,60,1
261,305,0,0
261,306,0,0
261,307,0,0
261,308,0,0
261,309,30,0.5
261,310,90,1.5
261,311,120,2
261,312,30,0.5
261,313,60,1
261,314,60,1
261,315,30,0.5
261,316,60,1
261,317,60,1
261,318,30,0.5
261,319,0,0
261,320,30,0.5
261,321,0,0
261,322,30,0.5
261,323,330,5.5
261,324,480,8
261,325,630,10.5
261,326,120,2
261,327,0,0
261,328,0,0
261,329,120,2
261,330,30,0.5
261,331,30,0.5
261,332,30,0.5
261,333,0,0
261,334,120,2
261,335,90,1.5
261,336,120,2
261,337,120,2
261,338,150,2.5
261,339,150,2.5
261,340,150,2.5
261,341,150,2.5
261,342,150,2.5
261,343,150,2.5
261,344,150,2.5
261,345,150,2.5
261,346,120,2
261,347,150,2.5
261,348,150,2.5
261,349,150,2.5
261,350,150,2.5
261,351,150,2.5
261,352,150,2.5
261,353,150,2.5
261,354,150,2.5
261,355,150,2.5
261,356,150,2.5
261,357,120,2
261,358,150,2.5
261,359,150,2.5
261,360,150,2.5
261,361,120,2
261,362,120,2
261,363,150,2.5
261,364,120,2
261,365,150,2.5
261,366,150,2.5
261,367,150,2.5
261,368,120,2
261,369,150,2.5
261,370,150,2.5
261,371,150,2.5
261,372,150,2.5
261,373,150,2.5
261,374,150,2.5
261,375,150,2.5
261,376,150,2.5
261,377,120,2
261,378,150,2.5
261,379,150,2.5
261,380,30,0.5
261,381,90,1.5
261,382,0,0
261,383,30,0.5
262,262,0,0
262,263,30,0.5
262,264,0,0
262,265,0,0
262,266,0,0
262,267,0,0
262,268,0,0
262,269,30,0.5
262,270,0,0
262,271,0,0
262,272,0,0
262,273,60,1
262,274,30,0.5
262,275,0,0
262,276,30,0.5
262,277,270,4.5
262,278,90,1.5
262,279,60,1
262,280,0,0
262,281,0,0
262,282,0,0
262,283,60,1
262,284,0,0
262,285,60,1
262,286,60,1
262,287,30,0.5
262,288,0,0
262,289,30,0.5
262,290,60,1
262,291,90,1.5
262,292,0,0
262,293,90,1.5
262,294,60,1
262,295,0,0
262,296,30,0.5
262,297,90,1.5
262,298,60,1
262,299,60,1
262,300,90,1.5
262,301,0,0
262,302,90,1.5
262,303,30,0.5
262,304,60,1
262,305,0,0
262,306,0,0
262,307,30,0.5
262,308,0,0
262,309,0,0
262,310,60,1
262,311,150,2.5
262,312,60,1
262,313,60,1
262,314,90,1.5
262,315,60,1
262,316,30,0.5
262,317,90,1.5
262,318,60,1
262,319,30,0.5
262,320,0,0
262,321,0,0
262,322,0,0
262,323,300,5
262,324,480,8
262,325,660,11
262,326,90,1.5
262,327,30,0.5
262,328,30,0.5
262,329,90,1.5
262,330,0,0
262,331,0,0
262,332,0,0
262,333,30,0.5
262,334,90,1.5
262,335,60,1
262,336,90,1.5
262,337,90,1.5
262,338,120,2
262,339,120,2
262,340,120,2
262,341,120,2
262,342,120,2
262,343,120,2
262,344,120,2
262,345,120,2
262,346,90,1.5
262,347,120,2
262,348,120,2
262,349,120,2
262,350,120,2
262,351,120,2
262,352,120,2
262,353,120,2
262,354,120,2
262,355,120,2
262,356,120,2
262,357,120,2
262,358,120,2
262,359,120,2
262,360,120,2
262,361,120,2
262,362,90,1.5
262,363,120,2
262,364,90,1.5
262,365,120,2
262,366,120,2
262,367,120,2
262,368,90,1.5
262,369,120,2
262,370,120,2
262,371,120,2
262,372,120,2
262,373,120,2
262,374,120,2
262,375,120,2
262,376,120,2
262,377,120,2
262,378,120,2
262,379,120,2
262,380,60,1
262,381,120,2
262,382,0,0
262,383,60,1
263,263,0,0
263,264,0,0
263,265,30,0.5
263,266,30,0.5
263,267,0,0
263,268,0,0
263,269,0,0
263,270,0,0
263,271,0,0
263,272,0,0
263,273,30,0.5
263,274,0,0
263,275,30,0.5
263,276,30,0.5
263,277,270,4.5
263,278,90,1.5
263,279,60,1
263,280,30,0.5
263,281,0,0
263,282,0,0
263,283,60,1
263,284,0,0
263,285,30,0.5
263,286,60,1
263,287,30,0.5
263,288,0,0
263,289,30,0.5
263,290,30,0.5
263,291,60,1
263,292,0,0
263,293,90,1.5
263,294,30,0.5
263,295,0,0
263,296,0,0
263,297,90,1.5
263,298,30,0.5
263,299,30,0.5
263,300,90,1.5
263,301,30,0.5
263,302,60,1
263,303,30,0.5
263,304,60,1
263,305,0,0
263,306,0,0
263,307,30,0.5
263,308,0,0
263,309,0,0
263,310,60,1
263,311,120,2
263,312,60,1
263,313,60,1
263,314,60,1
263,315,60,1
263,316,30,0.5
263,317,60,1
263,318,30,0.5
263,319,0,0
263,320,30,0.5
263,321,0,0
263,322,0,0
263,323,300,5
263,324,480,8
263,325,630,10.5
263,326,120,2
263,327,0,0
263,328,0,0
263,329,90,1.5
263,330,30,0.5
263,331,0,0
263,332,30,0.5
263,333,0,0
263,334,120,2
263,335,60,1
263,336,120,2
263,337,120,2
263,338,150,2.5
263,339,120,2
263,340,150,2.5
263,341,120,2
263,342,120,2
263,343,120,2
263,344,120,2
263,345,120,2
263,346,120,2
263,347,120,2
263,348,120,2
263,349,150,2.5
263,350,120,2
263,351,150,2.5
263,352,150,2.5
263,353,120,2
263,354,150,2.5
263,355,150,2.5
263,356,150,2.5
263,357,120,2
263,358,120,2
263,359,120,2
263,360,150,2.5
263,361,120,2
263,362,120,2
263,363,120,2
263,364,120,2
263,365,150,2.5
263,366,120,2
263,367,120,2
263,368,120,2
263,369,150,2.5
263,370,150,2.5
263,371,120,2
263,372,120,2
263,373,150,2.5
263,374,150,2.5
263,375,150,2.5
263,376,120,2
263,377,120,2
263,378,120,2
263,379,120,2
263,380,30,0.5
263,381,90,1.5
263,382,0,0
263,383,60,1
264,264,30,0.5
264,265,30,0.5
264,266,60,1
264,267,30,0.5
264,268,0,0
264,269,0,0
264,270,30,0.5
264,271,0,0
264,272,0,0
264,273,0,0
264,274,0,0
264,275,30,0.5
264,276,0,0
264,277,240,4
264,278,120,2
264,279,90,1.5
264,280,30,0.5
264,281,0,0
264,282,0,0
264,283,30,0.5
264,284,30,0.5
264,285,0,0
264,286,30,0.5
264,287,0,0
264,288,30,0.5
264,289,0,0
264,290,0,0
264,291,30,0.5
264,292,30,0.5
264,293,60,1
264,294,30,0.5
264,295,30,0.5
264,296,0,0
264,297,60,1
264,298,0,0
264,299,0,0
264,300,60,1
264,301,60,1
264,302,60,1
264,303,0,0
264,304,30,0.5
264,305,30,0.5
264,306,0,0
264,307,0,0
264,308,0,0
264,309,30,0.5
264,310,90,1.5
264,311,90,1.5
264,312,30,0.5
264,313,30,0.5
264,314,30,0.5
264,315,30,0.5
264,316,60,1
264,317,60,1
264,318,0,0
264,319,0,0
264,320,30,0.5
264,321,30,0.5
264,322,30,0.5
264,323,330,5.5
264,324,480,8
264,325,630,10.5
264,326,120,2
264,327,0,0
264,328,0,0
264,329,120,2
264,330,30,0.5
264,331,30,0.5
264,332,60,1
264,333,0,0
264,334,150,2.5
264,335,90,1.5
264,336,150,2.5
264,337,150,2.5
264,338,180,3
264,339,150,2.5
264,340,180,3
264,341,150,2.5
264,342,150,2.5
264,343,150,2.5
264,344,150,2.5
264,345,150,2.5
264,346,150,2.5
264,347,150,2.5
264,348,150,2.5
264,349,180,3
264,350,150,2.5
264,351,180,3
264,352,180,3
264,353,150,2.5
264,354,180,3
264,355,180,3
264,356,150,2.5
264,357,150,2.5
264,358,150,2.5
264,359,150,2.5
264,360,150,2.5
264,361,150,2.5
264,362,150,2.5
264,363,150,2.5
264,364,150,2.5
264,365,150,2.5
264,366,150,2.5
264,367,150,2.5
264,368,150,2.5
264,369,150,2.5
264,370,150,2.5
264,371,150,2.5
264,372,150,2.5
264,373,150,2.5
264,374,150,2.5
264,375,150,2.5
264,376,150,2.5
264,377,150,2.5
264,378,150,2.5
264,379,150,2.5
264,380,30,0.5
264,381,90,1.5
264,382,30,0.5
264,383,30,0.5
265,265,0,0
265,266,30,0.5
265,267,0,0
265,268,0,0
265,269,0,0
265,270,0,0
265,271,0,0
265,272,0,0
265,273,30,0.5
265,274,0,0
265,275,0,0
265,276,30,0.5
265,277,270,4.5
265,278,90,1.5
265,279,60,1
265,280,0,0
265,281,0,0
265,282,0,0
265,283,60,1
265,284,0,0
265,285,30,0.5
265,286,60,1
265,287,30,0.5
265,288,0,0
265,289,30,0.5
265,290,30,0.5
265,291,60,1
265,292,0,0
265,293,90,1.5
265,294,60,1
265,295,0,0
265,296,0,0
265,297,90,1.5
265,298,30,0.5
265,299,30,0.5
265,300,90,1.5
265,301,30,0.5
265,302,90,1.5
265,303,30,0.5
265,304,60,1
265,305,0,0
265,306,0,0
265,307,30,0.5
265,308,0,0
265,309,0,0
265,310,60,1
265,311,120,2
265,312,60,1
265,313,60,1
265,314,60,1
265,315,60,1
265,316,30,0.5
265,317,90,1.5
265,318,30,0.5
265,319,30,0.5
265,320,0,0
265,321,0,0
265,322,0,0
265,323,300,5
265,324,480,8
265,325,660,11
265,326,120,2
265,327,0,0
265,328,0,0
265,329,90,1.5
265,330,0,0
265,331,0,0
265,332,30,0.5
265,333,0,0
265,334,120,2
265,335,60,1
265,336,120,2
265,337,120,2
265,338,150,2.5
265,339,120,2
265,340,150,2.5
265,341,120,2
265,342,120,2
265,343,120,2
265,344,120,2
265,345,120,2
265,346,120,2
265,347,120,2
265,348,120,2
265,349,150,2.5
265,350,120,2
265,351,150,2.5
265,352,150,2.5
265,353,120,2
265,354,150,2.5
265,355,150,2.5
265,356,120,2
265,357,120,2
265,358,120,2
265,359,120,2
265,360,120,2
265,361,120,2
265,362,120,2
265,363,120,2
265,364,120,2
265,365,120,2
265,366,120,2
265,367,120,2
265,368,120,2
265,369,120,2
265,370,120,2
265,371,120,2
265,372,120,2
265,373,120,2
265,374,120,2
265,375,120,2
265,376,120,2
265,377,120,2
265,378,120,2
265,379,120,2
265,380,60,1
265,381,120,2
265,382,0,0
265,383,60,1
266,266,0,0
266,267,0,0
266,268,30,0.5
266,269,30,0.5
266,270,0,0
266,271,30,0.5
266,272,30,0.5
266,273,60,1
266,274,30,0.5
266,275,0,0
266,276,60,1
266,277,300,5
266,278,90,1.5
266,279,90,1.5
266,280,0,0
266,281,0,0
266,282,30,0.5
266,283,90,1.5
266,284,0,0
266,285,60,1
266,286,90,1.5
266,287,60,1
266,288,0,0
266,289,60,1
266,290,60,1
266,291,90,1.5
266,292,0,0
266,293,120,2
266,294,60,1
266,295,0,0
266,296,30,0.5
266,297,120,2
266,298,60,1
266,299,60,1
266,300,120,2
266,301,0,0
266,302,90,1.5
266,303,60,1
266,304,90,1.5
266,305,0,0
266,306,30,0.5
266,307,60,1
266,308,30,0.5
266,309,0,0
266,310,30,0.5
266,311,150,2.5
266,312,90,1.5
266,313,90,1.5
266,314,90,1.5
266,315,90,1.5
266,316,0,0
266,317,90,1.5
266,318,60,1
266,319,30,0.5
266,320,0,0
266,321,0,0
266,322,0,0
266,323,270,4.5
266,324,510,8.5
266,325,660,11
266,326,90,1.5
266,327,30,0.5
266,328,30,0.5
266,329,90,1.5
266,330,0,0
266,331,0,0
266,332,0,0
266,333,30,0.5
266,334,90,1.5
266,335,30,0.5
266,336,90,1.5
266,337,90,1.5
266,338,120,2
266,339,90,1.5
266,340,120,2
266,341,90,1.5
266,342,90,1.5
266,343,90,1.5
266,344,90,1.5
266,345,90,1.5
266,346,90,1.5
266,347,90,1.5
266,348,90,1.5
266,349,120,2
266,350,90,1.5
266,351,120,2
266,352,120,2
266,353,90,1.5
266,354,120,2
266,355,120,2
266,356,120,2
266,357,90,1.5
266,358,90,1.5
266,359,90,1.5
266,360,120,2
266,361,90,1.5
266,362,90,1.5
266,363,90,1.5
266,364,90,1.5
266,365,120,2
266,366,90,1.5
266,367,90,1.5
266,368,90,1.5
266,369,120,2
266,370,120,2
266,371,90,1.5
266,372,90,1.5
266,373,120,2
266,374,120,2
266,375,120,2
266,376,90,1.5
266,377,90,1.5
266,378,90,1.5
266,379,90,1.5
266,380,60,1
266,381,120,2
266,382,0,0
266,383,90,1.5
267,267,0,0
267,268,30,0.5
267,269,30,0.5
267,270,0,0
267,271,30,0.5
267,272,30,0.5
267,273,60,1
267,274,30,0.5
267,275,0,0
267,276,60,1
267,277,300,5
267,278,60,1
267,279,90,1.5
267,280,0,0
267,281,30,0.5
267,282,30,0.5
267,283,90,1.5
267,284,0,0
267,285,60,1
267,286,90,1.5
267,287,60,1
267,288,0,0
267,289,60,1
267,290,60,1
267,291,90,1.5
267,292,0,0
267,293,120,2
267,294,90,1.5
267,295,0,0
267,296,30,0.5
267,297,120,2
267,298,60,1
267,299,60,1
267,300,120,2
267,301,0,0
267,302,90,1.5
267,303,60,1
267,304,90,1.5
267,305,30,0.5
267,306,30,0.5
267,307,60,1
267,308,30,0.5
267,309,0,0
267,310,30,0.5
267,311,150,2.5
267,312,90,1.5
267,313,90,1.5
267,314,90,1.5
267,315,90,1.5
267,316,0,0
267,317,120,2
267,318,60,1
267,319,60,1
267,320,0,0
267,321,0,0
267,322,0,0
267,323,270,4.5
267,324,510,8.5
267,325,660,11
267,326,90,1.5
267,327,30,0.5
267,328,30,0.5
267,329,60,1
267,330,0,0
267,331,0,0
267,332,0,0
267,333,30,0.5
267,334,90,1.5
267,335,30,0.5
267,336,90,1.5
267,337,90,1.5
267,338,120,2
267,339,90,1.5
267,340,120,2
267,341,90,1.5
267,342,90,1.5
267,343,90,1.5
267,344,90,1.5
267,345,90,1.5
267,346,90,1.5
267,347,90,1.5
267,348,90,1.5
267,349,120,2
267,350,90,1.5
267,351,120,2
267,352,120,2
267,353,90,1.5
267,354,120,2
267,355,120,2
267,356,90,1.5
267,357,90,1.5
267,358,90,1.5
267,359,90,1.5
267,360,90,1.5
267,361,90,1.5
267,362,90,1.5
267,363,90,1.5
267,364,90,1.5
267,365,90,1.5
267,366,90,1.5
267,367,90,1.5
267,368,90,1.5
267,369,90,1.5
267,370,90,1.5
267,371,90,1.5
267,372,90,1.5
267,373,90,1.5
267,374,90,1.5
267,375,90,1.5
267,376,90,1.5
267,377,90,1.5
267,378,90,1.5
267,379,90,1.5
267,380,90,1.5
267,381,120,2
267,382,0,0
267,383,90,1.5
268,268,0,0
268,269,0,0
268,270,0,0
268,271,0,0
268,272,0,0
268,273,30,0.5
268,274,30,0.5
268,275,0,0
268,276,30,0.5
268,277,270,4.5
268,278,90,1.5
268,279,60,1
268,280,0,0
268,281,0,0
268,282,0,0
268,283,60,1
268,284,0,0
268,285,60,1
268,286,60,1
268,287,30,0.5
268,288,0,0
268,289,30,0.5
268,290,30,0.5
268,291,60,1
268,292,0,0
268,293,90,1.5
268,294,60,1
268,295,0,0
268,296,0,0
268,297,90,1.5
268,298,60,1
268,299,30,0.5
268,300,90,1.5
268,301,0,0
268,302,90,1.5
268,303,30,0.5
268,304,60,1
268,305,0,0
268,306,0,0
268,307,30,0.5
268,308,0,0
268,309,0,0
268,310,60,1
268,311,120,2
268,312,60,1
268,313,60,1
268,314,60,1
268,315,60,1
268,316,30,0.5
268,317,90,1.5
268,318,30,0.5
268,319,30,0.5
268,320,0,0
268,321,0,0
268,322,0,0
268,323,300,5
268,324,480,8
268,325,660,11
268,326,120,2
268,327,0,0
268,328,0,0
268,329,90,1.5
268,330,0,0
268,331,0,0
268,332,0,0
268,333,0,0
268,334,120,2
268,335,60,1
268,336,120,2
268,337,120,2
268,338,150,2.5
268,339,120,2
268,340,150,2.5
268,341,120,2
268,342,120,2
268,343,120,2
268,344,120,2
268,345,120,2
268,346,120,2
268,347,120,2
268,348,120,2
268,349,150,2.5
268,350,120,2
268,351,150,2.5
268,352,150,2.5
268,353,120,2
268,354,150,2.5
268,355,150,2.5
268,356,120,2
268,357,120,2
268,358,120,2
268,359,120,2
268,360,120,2
268,361,120,2
268,362,120,2
268,363,120,2
268,364,120,2
268,365,120,2
268,366,120,2
268,367,120,2
268,368,120,2
268,369,120,2
268,370,120,2
268,371,120,2
268,372,120,2
268,373,120,2
268,374,120,2
268,375,120,2
268,376,120,2
268,377,120,2
268,378,120,2
268,379,120,2
268,380,60,1
268,381,120,2
268,382,0,0
268,383,60,1
269,269,0,0
269,270,0,0
269,271,0,0
269,272,0,0
269,273,30,0.5
269,274,0,0
269,275,30,0.5
269,276,30,0.5
269,277,240,4
269,278,120,2
269,279,60,1
269,280,30,0.5
269,281,0,0
269,282,0,0
269,283,60,1
269,284,0,0
269,285,30,0.5
269,286,30,0.5
269,287,0,0
269,288,0,0
269,289,30,0.5
269,290,30,0.5
269,291,60,1
269,292,0,0
269,293,60,1
269,294,30,0.5
269,295,30,0.5
269,296,0,0
269,297,90,1.5
269,298,30,0.5
269,299,30,0.5
269,300,60,1
269,301,30,0.5
269,302,60,1
269,303,30,0.5
269,304,60,1
269,305,0,0
269,306,0,0
269,307,0,0
269,308,0,0
269,309,0,0
269,310,90,1.5
269,311,120,2
269,312,30,0.5
269,313,60,1
269,314,60,1
269,315,60,1
269,316,60,1
269,317,60,1
269,318,30,0.5
269,319,0,0
269,320,30,0.5
269,321,0,0
269,322,30,0.5
269,323,300,5
269,324,480,8
269,325,630,10.5
269,326,120,2
269,327,0,0
269,328,0,0
269,329,120,2
269,330,30,0.5
269,331,0,0
269,332,30,0.5
269,333,0,0
269,334,120,2
269,335,60,1
269,336,120,2
269,337,120,2
269,338,150,2.5
